source_report,report_date,commodity,variety,organic,market_location,district,package,grade,size_description,low_price,high_price,mostly_low,mostly_high,demand,market_tone,supply_tone,commodity_comments
IX_FV110,05/08/2026,Grapes,FLAME SEEDLESS,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,18 lb containers bagged,U.S. One,medium-large,22.95,24.95,,,MODERATE,,,Extra services included. White Seedless Type being reported are Early Sweets variety. Some present shipments from prior bookings and/or previous commitments.
IX_FV110,05/08/2026,Grapes,SUMMER ROYAL,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,18 lb containers bagged,U.S. One,large-extra large,28.95,30.95,,,MODERATE,,,Extra services included. White Seedless Type being reported are Early Sweets variety. Some present shipments from prior bookings and/or previous commitments.
IX_FV110,05/08/2026,Grapes,SUMMER ROYAL,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,18 lb containers bagged,U.S. One,medium-large,26.95,28.95,,,MODERATE,,,Extra services included. White Seedless Type being reported are Early Sweets variety. Some present shipments from prior bookings and/or previous commitments.
IX_FV110,05/08/2026,Grapes,WHITE SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,18 lb containers bagged,U.S. One,large-extra large,26.95,30.95,,,MODERATE,,,Extra services included. White Seedless Type being reported are Early Sweets variety. Some present shipments from prior bookings and/or previous commitments.
IX_FV110,05/08/2026,Grapes,WHITE SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,18 lb containers bagged,U.S. One,medium-large,24.95,26.95,,,MODERATE,,,Extra services included. White Seedless Type being reported are Early Sweets variety. Some present shipments from prior bookings and/or previous commitments.
IX_FV110,05/08/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,5,6,5,5,VERY LIGHT,About Steady,,Extra services included.
IX_FV110,05/08/2026,Grapes,FLAME SEEDLESS,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,18 lb containers bagged,U.S. One,large,26.95,28.95,,,MODERATE,,,Extra services included. White Seedless Type being reported are Early Sweets variety. Some present shipments from prior bookings and/or previous commitments.
IX_FV110,05/08/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,112,140,119,133,LIGHT,About Steady,,Extra services included.
IX_FV110,05/08/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,112,140,126,133,LIGHT,About Steady,,Extra services included.
IX_FV110,05/08/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,8,10,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/08/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,8,10,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/08/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,8,9,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/08/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 36 count,98,119,105,112,LIGHT,About Steady,,Extra services included.
IX_FV110,05/08/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,5,6,5,5,VERY LIGHT,About Steady,,Extra services included.
IX_FV110,05/08/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,4,5,,,VERY LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,,,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,,,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,,,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,8,10,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,8,10,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,8,9,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 36 count,98,119,105,112,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,112,140,119,133,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,112,140,126,133,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,5,6,5,5,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,5,6,5,5,LIGHT,About Steady,,Extra services included.
IX_FV110,05/07/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,4,5,,,LIGHT,About Steady,,Extra services included.
IX_FV110,05/06/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,5,7,5,5,LIGHT,"8s About Steady, others Lower.",,"Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV110,05/06/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,4,6,5,5,LIGHT,"8s About Steady, others Lower.",,"Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV110,05/06/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,3,5,4,5,LIGHT,"8s About Steady, others Lower.",,"Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV110,05/06/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,,,,,"bins Moderate, others Light.","approximately 60 count Higher, approximately 35-45 counts Slightly Higher, others About Steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,05/06/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,,,,,"bins Moderate, others Light.","approximately 60 count Higher, approximately 35-45 counts Slightly Higher, others About Steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,05/06/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,7,10,,,"bins Moderate, others Light.","approximately 60 count Higher, approximately 35-45 counts Slightly Higher, others About Steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,05/06/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,5,8,6,7,"bins Moderate, others Light.","approximately 60 count Higher, approximately 35-45 counts Slightly Higher, others About Steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,05/06/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 36 count,98,119,105,112,"bins Moderate, others Light.","approximately 60 count Higher, approximately 35-45 counts Slightly Higher, others About Steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,05/06/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,112,140,119,133,"bins Moderate, others Light.","approximately 60 count Higher, approximately 35-45 counts Slightly Higher, others About Steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,05/06/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,112,140,126,133,"bins Moderate, others Light.","approximately 60 count Higher, approximately 35-45 counts Slightly Higher, others About Steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,05/06/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,,,,,"bins Moderate, others Light.","approximately 60 count Higher, approximately 35-45 counts Slightly Higher, others About Steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,05/06/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,7,10,,,"bins Moderate, others Light.","approximately 60 count Higher, approximately 35-45 counts Slightly Higher, others About Steady.",,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,12,15,12,13,FAIRLY LIGHT,"approximately 36-60 counts slightly lower, others about steady.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,,,,,FAIRLY LIGHT,"approximately 36-60 counts slightly lower, others about steady.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,7,10,,,FAIRLY LIGHT,"approximately 36-60 counts slightly lower, others about steady.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,5,8,6,7,FAIRLY LIGHT,"approximately 36-60 counts slightly lower, others about steady.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 36 count,98,119,105.00,,FAIRLY LIGHT,"approximately 36-60 counts slightly lower, others about steady.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,112,126,119.00,,FAIRLY LIGHT,"approximately 36-60 counts slightly lower, others about steady.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,98,119,112.00,,FAIRLY LIGHT,"approximately 36-60 counts slightly lower, others about steady.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,12,16,12,14,FAIRLY LIGHT,"approximately 36-60 counts slightly lower, others about steady.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,7,10,,,FAIRLY LIGHT,"approximately 36-60 counts slightly lower, others about steady.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/05/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,5.95,8.95,6,7,FAIRLY LIGHT,About Steady,FAIRLY HEAVY,"Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV110,05/05/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,4,7,5,6,FAIRLY LIGHT,About Steady,FAIRLY HEAVY,"Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV110,05/05/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,3,6,4,5,FAIRLY LIGHT,About Steady,FAIRLY HEAVY,"Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV110,05/04/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,12,15,12,13,MODERATE,"Miniature and cartons 4s about steady, others slightly lower.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/04/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,12,14,12.00,,MODERATE,"Miniature and cartons 4s about steady, others slightly lower.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/04/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,8s,7,10,,,MODERATE,"Miniature and cartons 4s about steady, others slightly lower.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/04/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,9s,5,8,6,7,MODERATE,"Miniature and cartons 4s about steady, others slightly lower.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/04/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 36 count,105,126,112,,MODERATE,"Miniature and cartons 4s about steady, others slightly lower.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/04/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,112,133,126,,MODERATE,"Miniature and cartons 4s about steady, others slightly lower.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/04/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,105,126,119,,MODERATE,"Miniature and cartons 4s about steady, others slightly lower.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/04/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,12,16,12,14,MODERATE,"Miniature and cartons 4s about steady, others slightly lower.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/04/2026,Watermelons,RED FLESH SEEDLESS MINIATURE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,6s,7,10,,,MODERATE,"Miniature and cartons 4s about steady, others slightly lower.",approximately 36 count heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/04/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,5.95,8.95,6.00,7.00,FAIRLY LIGHT,"6s about steady, others slightly lower.",FAIRLY HEAVY,"Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV110,05/04/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,4,7,5,6,FAIRLY LIGHT,"6s about steady, others slightly lower.",FAIRLY HEAVY,"Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV110,05/04/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,3,6,4,5.00,FAIRLY LIGHT,"6s about steady, others slightly lower.",FAIRLY HEAVY,"Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV110,05/01/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,5s,5.95,8.95,6,8.5,FAIRLY LIGHT,Slightly Lower,light and in few hands.,Wide range in quality and condition. Some present shipments booked open with price to be established later.
IX_FV110,05/01/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,6s,4,7,5,6,FAIRLY LIGHT,Slightly Lower,light and in few hands.,Wide range in quality and condition. Some present shipments booked open with price to be established later.
IX_FV110,05/01/2026,Honeydews,N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,2/3 cartons,N/A,8s,3,6.95,4,5.95,FAIRLY LIGHT,Slightly Lower,light and in few hands.,Wide range in quality and condition. Some present shipments booked open with price to be established later.
IX_FV110,05/01/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 45 count,119,147,133,140,45s good. others moderate,About Steady,36s heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/01/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,24 inch bins,N/A,approx 60 count,105,140,119,133,45s good. others moderate,About Steady,36s heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/01/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,4s,12,16.95,12,14,45s good. others moderate,About Steady,36s heavy.,Extra services included. Wide range in quality and condition.
IX_FV110,05/01/2026,Watermelons,RED FLESH SEEDLESS TYPE,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons,N/A,5s,12,16.95,12,14,45s good. others moderate,About Steady,36s heavy.,Extra services included. Wide range in quality and condition.
